Feature	ERR479193	ERR478994	ERR479389	ERR478986	ERR479284	ERR479267	ERR479225	ERR478970	ERR479331	ERR479063	ERR479348	ERR479018	ERR479245	ERR479397	ERR479351	ERR479043	ERR479308	ERR479099	ERR478968	ERR479014	ERR479546	ERR479049	ERR479542	ERR479413	ERR479532	ERR479286	ERR479516	ERR479319	ERR479508	ERR479059	ERR479496	ERR479022	ERR479452	ERR478958	ERR479448	ERR479107	ERR479484	ERR479118	ERR479492	ERR479169	ERR479366	ERR479263	ERR479251	ERR479374	ERR479065	ERR479132	ERR479254	ERR479203	ERR479316	ERR479312	ERR479528	ERR479391	ERR479432	ERR479339	ERR479428	ERR479370	ERR479476	ERR479183	ERR479504	ERR479294	ERR479456	ERR479079	ERR479500	ERR479341
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__UBA644|g__UBA644|s__UBA644_sp900547165	141	0	10	844	58	137	17	0	17	0	1389	12	0	17	163	0	0	0	0	17	32	32	0	11	0	15	0	84	0	7767	0	0	0	16716	10	21	41	0	22	0	0	0	44	13	11	5863	21692	0	1581	41	0	0	0	171	18	0	0	0	0	98	0	2065	1781	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__UMGS1783|g__UMGS1783|s__MGYG000004760	0	0	36	816	8351	0	809	49	13	157	3316	99	1535	0	12	11	13	0	0	388	0	2649	0	0	0	0	0	23	857	68	14	0	66	24	63	110	23	11	10	0	0	16	0	35	164	62	51	12	40	0	0	0	0	0	21	0	0	0	0	0	110	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__UMGS1783|g__UMGS1783|s__UMGS1783_sp900555065	0	11	27	12	52	0	100	0	329	17	106	5446	40	11	0	37	42	0	0	47	10	937	0	0	127	81	0	50	11	3574	0	0	108	98	29	0	183	27	119	28	0	0	0	11	710	452	1021	107	3015	17	0	0	10	92	266	0	0	16	0	0	1156	242	36	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Alterileibacterium|s__Alterileibacterium_massiliense	0	34	14	0	15	0	11	0	12	0	17	0	28	0	16	23	0	0	0	0	0	20	0	0	0	0	0	0	0	13	0	14	0	29	0	0	0	15	0	0	0	0	13	45	0	0	16	0	0	0	0	0	0	0	28	0	0	0	0	12	0	0	15	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Alterileibacterium|s__MGYG000003758	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__BX12|s__BX12_sp014333425	23	28	51	22	47	211	1915	17	13	1385	19	10420	2130	460	0	706	2460	2585	0	1450	312	214	97	14	53	44	116	0	197	140	115	11	72	1895	17	973	341	39	308	149	278	732	25	820	797	27	189	401	30	9548	18	0	131	20	138	2612	14	1924	83	0	274	51	15	1122
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__BX12|s__BX12_sp902363595	218	44	133	13	135	135	771	301	137	320	11	51	2272	0	0	769	20	0	0	15	36	880	83	0	14	190	16	13	105	49	0	56	46	949	15	0	159	103	16	116	2363	22	135	15	360	0	95	233	0	0	27	0	0	16	44	231	182	551	443	11	188	1278	13	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Bacilliculturomica|s__Bacilliculturomica_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp000435715	89	1277	2712	349	326	270	25	3737	214	162	127	0	1506	97	31	9467	0	0	0	3890	141	1975	287	18	0	0	32	92	1200	21	625	134	0	2612	349	0	14	2230	1462	633	0	448	626	371	39	34	129	2430	462	0	513	0	25	57	3314	20090	0	9500	5611	0	175	2020	231	743
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp002320005	24	0	28	10	35	0	4144	27	12	43	13	24	16	13	11	15	11	16	0	29	30	17	18	30	38	10	0	60	0	12	15	13	32	31	0	17	108	13	51	45	0	13	0	19	10	0	95	25	27	15	12	10	40	30	20	34	0	10	35	21	4799	56	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900540145	157	96	1008	140	1090	87	3280	194	155	725	101	98	49	154	22	1871	123	227	70	6541	30	74	167	167	803	125	91	118	25	74	1700	159	12912	98	89	176	80	132	207	95	99	72	135	222	120	52	1438	315	144	135	193	30	60	232	1479	286	263	59	186	89	6847	22	45	31
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900542295	0	0	11	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	29	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900542565	0	0	73	0	1865	0	5097	216	0	833	805	0	20	0	0	2034	0	0	0	7305	0	0	0	0	0	801	1245	0	0	0	10	16	7036	1066	341	0	0	0	1105	388	0	33	0	0	0	18	17	382	0	4973	28	0	0	469	0	0	23	0	0	0	6510	0	0	1363
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900545135	10	0	0	0	0	757	12	0	116	44	0	0	76	0	0	100	0	1707	0	0	0	0	0	0	0	0	0	224	0	0	46	0	0	33	0	0	0	33	14	40	0	0	0	10	0	0	77	45907	0	20	0	0	0	0	24	0	0	27	50	15	17	15	0	50
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900754795	0	0	43	0	18	0	1044	0	37	24	23	30	0	0	0	65	21	0	0	31	14	10	0	0	25	0	0	0	0	557	17	11	406	46	0	0	19	11	14	14	0	27	0	0	43	38	103	14	15	65	0	0	0	0	17	0	0	11	0	0	29	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__MGYG000004863	259	0	10	20	0	69	11	0	10	19	28	0	18	15	0	0	12	0	0	0	0	108	0	38	12	0	318	44	0	39	0	12	29	0	0	0	0	0	62	15	0	0	24	0	0	0	21	59	0	41	12	0	0	0	36	10	0	26	44	12	24	0	13	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp000435615	192	42	113	31	27	599	157	98	136	2610	94	173	253	141	62	433	66	0	32	0	197	672	0	103	13	119	339	735	182	4030	23	16	52	5134	1451	29	1162	34	11	126	67	13	162	71	6039	507	9963	267	385	150	12	31	21	996	0	0	16	310	17	105	20	37	16	52
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp900542245	810	2669	17864	610	1615	253	1061	1392	2206	551	956	833	542	490	1323	2089	3018	0	922	13	4098	439	0	235	0	1046	156	1303	712	344	346	222	0	571	1100	788	382	14	1138	518	80	505	1855	1126	434	65	9443	17	2323	0	415	0	83	57	19	0	38	11	0	100	0	2170	342	554
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp900551415	510	291	6241	123	281	280	18384	207	2380	1378	982	18447	2473	800	1468	270	2763	0	1350	18	205	101	0	110	0	2751	2899	8454	1580	1773	54	247	0	129	2152	1630	6196	57	154	1906	19	94	233	719	5907	1163	12120	282	318	11	72	0	17	960	0	0	0	39	14	408	0	155	235	1513
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp900754805	269	103	425	40	276	71	600	93	1207	180	172	347	257	102	139	112	1223	0	78	59	110	375	0	34	51	636	4616	227	133	370	70	66	190	228	199	36	211	46	647	42	43	46	455	161	468	78	2352	59	5454	0	51	0	19	285	0	92	11	0	32	35	32	56	51	24
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__MGYG000000711	324	87	850	292	244	119	384	135	262	202	144	228	161	422	230	62	97	0	37	105	210	123	85	168	14	76	269	332	94	222	65	160	0	277	307	119	233	84	516	195	37	50	116	125	622	218	3385	78	330	82	59	0	25	269	74	135	13	42	54	110	287	122	73	14
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Emergencia|s__Emergencia_sp900066695	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	145	0	0	28	19	12	77	0	27	0	0	24	22	0	0	0	31	14	11	0	0	0	151	78	30	0	0	0	0	0	22	71	84	0	36	0	0	0	0	14	0	0	0	11	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Emergencia|s__Emergencia_sp900551775	195	262	409	134	862	184	481	788	485	618	248	746	595	300	194	1178	647	284	24	759	319	460	302	63	1856	1179	624	1341	864	303	141	283	2585	178	261	73	216	176	535	609	680	236	600	230	726	486	13805	2219	552	948	91	170	516	140	538	556	970	411	285	65	1348	413	114	136
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Emergencia|s__Emergencia_timonensis	83	19	1056	118	93	41	28	13	40	73	73	19	106	14	13	34	76	350	81	83	0	82	55	14	0	83	80	31	25	80	21	14	11	162	21	21	41	626	0	409	79	30	74	189	97	14	3951	298	312	80	108	0	194	125	0	26	13	318	1058	0	1138	12	33	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Eubacterium_M|s__Eubacterium_M_sp900540015	0	0	0	0	27	0	46	0	11	18	0	10	0	15	0	14	0	0	0	17	0	12	0	0	0	61	0	0	0	15	0	0	0	10	0	0	12	39	0	19	0	0	0	16	72	22425	68	14	52	0	0	0	0	10	14	0	0	0	0	22	110	0	0	10
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Eubacterium_T|s__Eubacterium_T_saphenum_A	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Eubacterium_T|s__Eubacterium_T_sp900766045	0	0	15	0	0	0	0	15	0	0	170	36	0	0	13	0	0	20	0	0	0	0	0	0	0	0	0	19	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000001953|s__MGYG000001953	0	0	0	0	0	0	1909	0	0	69	39	161	0	0	0	283	0	0	0	2251	148	0	0	0	0	378	0	0	0	0	623	0	508	105	0	52	0	0	584	0	35	15	0	55	273	16	14	654	0	0	77	0	813	40	36	0	0	15	0	0	3012	0	0	563
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000002010|s__MGYG000002010	0	0	159	14	0	0	0	0	27	0	0	31	0	18	0	0	21	333	0	0	17	74	0	0	0	0	0	2502	0	83	0	0	0	102	803	174	47	0	0	0	0	0	0	0	400	14	24143	0	30	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000004061|s__MGYG000004061	0	565	6708	38	0	0	0	25	0	3464	0	0	0	0	1215	0	0	0	84	199	1410	847	0	3054	0	0	0	1491	0	1207	0	0	0	4204	6180	0	10	0	0	0	0	1620	897	0	10	268	12203	0	0	0	0	0	110	1680	0	0	0	13	0	736	358	328	0	33
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000004171|s__MGYG000004171	1475	0	0	19	3519	0	67	0	2687	0	4904	0	2628	3432	0	1025	4004	0	236	0	11	0	2829	0	0	13	14	0	2084	0	11	1112	3003	0	27	22	0	1025	16	950	0	807	11	0	0	0	0	3637	2133	1949	254	0	0	0	2428	0	13	10	1729	0	0	0	3013	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Mobilibacterium|s__Mobilibacterium_sp900315625	0	10	0	0	0	0	79	0	0	0	0	6462	176	0	1118	0	0	0	0	0	0	0	0	0	0	3535	0	0	0	0	0	0	26	0	0	0	4145	0	11	10	0	0	0	84	29	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	54	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Mobilibacterium|s__Mobilibacterium_timonense	0	0	0	48	0	0	0	0	49	102	0	122	0	0	14	0	15	0	0	0	0	0	0	0	0	58	0	0	0	0	14	0	12	0	25	0	25	0	0	0	0	32	0	0	0	0	0	25	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__QAKD01|s__MGYG000004123	16	21	77	1736	54	18	32	668	25	27	1872	16	978	43	0	62	30	13	0	42	13	62	96	0	74	29	13	21	11	26	19	0	20	402	24	10	0	32	25	99	0	19	0	30	39	114	132	773	14	15	0	84	0	19	17	17	25	0	11	22	66	62	258	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__QAKD01|s__QAKD01_sp003343965	1006	0	0	240	0	465	10	142	0	38	64	173	660	1033	762	15	343	0	0	0	1342	2552	0	0	0	1937	113	338	283	0	0	390	0	2937	1901	0	235	0	1554	1477	13	0	135	30	0	46	11514	1557	3682	0	39	0	10	3279	132	0	0	82	0	0	715	0	103	101
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__RUG100|s__MGYG000004713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__S5-A14a|s__MGYG000003898	18	0	297	0	53	0	31	419	79	119	0	143	30	0	0	11	15	12	11	31	19	969	0	13	19	0	106	34	0	41	0	13	21	0	60	289	30	35	0	12	0	0	22	15	23	46	880	20	0	24	0	0	0	33	0	0	232	42	0	51	25	69	11	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__S5-A14a|s__S5-A14a_sp000758905	0	0	0	0	0	0	95	0	0	0	0	0	17	0	0	22	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	18	0	0	0	48	0	11	0	11	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__S5-A14a|s__S5-A14a_sp900553025	236	136	541	120	314	75	244	164	323	113	50	39	268	111	110	319	39	212	107	91	16	170	366	218	616	84	4276	127	0	93	53	142	34	203	67	196	83	445	90	49	178	37	363	347	236	34	425	190	75	171	325	0	123	300	157	389	450	66	129	101	56	28	146	35
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__MGYG000001727	532	526	0	2093	0	0	0	1799	589	385	39	0	12	0	4634	40	0	0	174	18	0	17	0	60	0	687	148	398	0	301	0	43	156	0	238	0	0	0	0	855	143	51	2194	0	366	1440	4948	0	405	0	68	0	0	220	260	0	0	0	0	377	0	2475	60	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__MGYG000004198	0	0	36	0	39	0	90	0	0	33	13	47	36	0	0	186	29	40	0	168	11	0	0	0	0	10	11	0	0	0	0	0	33	44	0	17	0	21	0	14	0	0	0	25	163	69	84	35	0	130	38	0	15	0	0	22	0	26	0	0	36	0	0	268
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__MGYG000004481	405	434	1349	432	1221	130	128	317	375	52	140	128	693	210	20	502	122	817	205	214	24	206	858	572	2095	255	294	400	0	134	38	450	115	324	123	231	219	252	162	129	463	181	295	126	223	100	1648	328	18	415	1219	145	170	778	187	923	1469	224	295	202	190	962	76	12
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__UBA1191_sp900066305	657	624	1393	987	673	2236	786	777	735	729	49	1139	4041	1025	1015	342	1484	15	97	23	954	5279	15	99	30	534	0	129	390	2100	37	75	18	6814	391	913	370	1042	681	556	1243	798	280	2645	36	151	3100	62	331	75	143	29	285	111	20	44	19	16	198	188	721	195	197	331
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__UBA1191_sp900542385	0	0	0	0	0	0	752	0	0	0	0	33	11	0	0	128	0	0	0	9833	0	0	0	0	0	11	0	0	0	0	0	0	70	0	0	0	0	10	1247	0	0	34	0	0	0	85	29	11	0	65	0	0	1082	0	0	0	0	78	0	0	0	0	0	1433
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__UBA1191_sp900543485	0	247	1073	129	63	422	3942	155	577	2377	462	6198	37	360	54	6221	1046	719	197	2617	260	2439	688	16	3045	166	1939	155	99	678	307	742	3248	2581	961	243	428	23	542	306	123	108	83	142	2802	56	4727	3491	385	103	318	25	189	139	1216	34	1039	545	16	72	858	33	193	2015
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__UBA1191_sp900545775	0	0	0	0	0	0	0	0	0	0	0	0	828	0	0	756	60	224	117	642	0	685	81	0	0	0	0	0	0	0	0	0	0	0	10	0	0	566	0	0	0	139	76	0	0	10	0	0	0	2972	0	2074	0	0	0	2151	0	4315	237	0	0	495	19	1412
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__UBA1191_sp900549125	3421	6451	1942	3931	934	2110	6719	4748	3674	2521	96	9922	10425	2608	3348	7194	7283	0	548	145	1903	10974	280	141	0	2411	976	206	189	9464	612	141	1759	12576	1536	1328	56	6523	27	2951	10057	4415	5255	12754	1605	12342	13469	357	856	1070	146	0	0	568	93	0	22	10715	59	1324	3705	12198	227	641
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UMGS973|s__UMGS973_sp900547295	96	2202	22	0	0	502	1248	1234	3528	51	31	16038	0	0	502	211	11	0	0	0	0	10	0	18	0	1318	281	6664	0	2793	0	0	0	0	480	0	34	0	1477	832	0	42	4769	568	3064	4493	10293	0	83	0	43	0	13	1440	0	0	0	0	0	112	0	14650	0	20
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__VUNA01|s__MGYG000003324	642	136	376	32932	92	186	535	263	1372	966	5157	5297	581	126	120	225	17677	999	68	130	997	251	29	1136	107	82	274	2955	183	567	0	31	579	314	2068	77	163	942	75	313	49	14164	119	1203	5460	16497	1666	52	7938	243	0	233	42	259	110	0	68	237	1222	1813	428	159	54	401
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__VUNA01|s__VUNA01_sp002299625	0	0	0	6569	0	0	0	0	0	19	16	0	0	0	0	41	15810	0	0	22	0	0	0	212	0	0	0	2824	0	0	0	0	0	0	0	0	55	10	0	0	0	15210	52	585	5477	1305	10	0	1274	16	0	0	0	0	0	0	0	0	0	2141	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Filifactoraceae|g__Criibacterium|s__Criibacterium_bergeronii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	23	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	1193	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Filifactoraceae|g__Filifactor|s__MGYG000003743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	836	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile	0	0	0	0	0	0	13	0	0	11	0	0	0	22	0	0	0	0	24	11	0	0	10	0	0	26	44	0	0	0	18	21	0	0	10	0	0	0	0	0	0	17	0	62	34	0	0	18	0	0	0	0	43	19	0	0	0	0	0	173	13	0	12	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__GCA-900066495|s__GCA-900066495_sp900066495	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	28	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__GCA-900066495|s__GCA-900066495_sp900545985	73	0	0	0	0	0	22	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	11	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	70	0	18	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__GCA-900066495|s__GCA-900066495_sp902362365	85	0	0	0	0	0	4805	4304	0	75	0	0	17	0	25	0	27	0	139	0	0	0	0	0	0	1191	0	0	0	0	10226	2514	0	137	23	6154	0	0	1204	58	0	0	0	0	32	0	0	0	0	0	212	0	0	0	0	0	0	0	0	8741	0	28	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	5392	0	0	0	0	1661	3640	5076	1357	311	22	84	449	5615	162	25656	2000	10	4251	2919	573	77	26	949	2172	7397	0	18	0	2212	65	1213	1163	1158	636	4951	12	78	2733	1990	0	29568	290	0	116	37	11403	626	816	5132	682	17	448	311	0	2112	309	0	4610	4007	0	972	234	1131
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_sp900540355	28787	20	0	126	16	646	20113	9812	1741	855	5473	0	853	532	17	353	1374	283	489	359	142	58	16	1670	617	15728	25	0	22	5896	2855	154	36	100	1929	10929	26	25	3748	75	0	405	241	19	481	31	4894	159	3084	149	13940	0	29	406	0	560	53	0	1269	25394	0	221	69	519
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_bifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_sordellii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_tenue	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	26	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptacetobacter|s__Peptacetobacter_sp900539645	29	0	24	48	0	0	38	43	73	39	0	75	70	10	0	30	43	0	0	49	12	19	25	0	19	22	0	30	0	0	0	10	0	29	0	12	0	51	0	10	38	24	72	52	16	0	41	48	0	0	0	60	0	14	21	0	0	0	0	21	50	62	0	15
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptacetobacter|s__Peptacetobacter_sp900550335	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius	0	0	13	0	97	31	0	0	0	15	0	0	0	0	10	48	0	0	5997	0	0	0	0	0	0	0	0	23	0	0	0	0	0	70	11	0	0	0	0	0	0	0	6282	0	0	0	43	0	43	13	0	0	76	11	0	302	0	11	0	19	0	0	1658	0
