OTU ID	ERR1293545	ERR1293754	ERR1293914	ERR1293601	ERR1293565	ERR1293662	ERR1293581	ERR1293618	ERR1293750	ERR1293794	ERR1293674	ERR1293910	ERR1293678	ERR1293850	ERR1293906	ERR1293706	ERR1293726	ERR1293930	ERR1293622	ERR1293702	ERR1293826	ERR1293854	ERR1293746	ERR1293922	ERR1293634	ERR1293505	ERR1293573	ERR1293670	ERR1293537	ERR1293686	ERR1293834	ERR1293714	ERR1293690	ERR1293818	ERR1293605	ERR1293802	ERR1293569	ERR1293862	ERR1293766	ERR1293694	ERR1293658	ERR1293585	ERR1293786	ERR1293682	ERR1293830	ERR1293497	ERR1293902	ERR1293513	ERR1293734	ERR1293533	ERR1293521	ERR1293609	ERR1293842	ERR1293890	ERR1293501	ERR1293525
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__BX12|s__BX12_sp902363595	54	276	1245	0	48	0	561	60	148	94	29	248	17	105	94	77	1159	369	168	29	42	4335	41	72	85	65	48	95	73	0	14	0	19	0	169	0	0	25	1558	112	64	45	222	0	50	410	170	55	32	118	11	356	0	32	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Bacilliculturomica|s__Bacilliculturomica_massiliensis	0	0	2077	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp000435715	0	526	1401	0	154	69	0	11	1925	750	0	1223	0	1799	0	0	0	3093	0	4752	442	0	0	0	35	0	125	0	1659	0	60723	872	0	22	656	33	49	518	20124	120	34	0	449	36	0	1451	907	0	318	0	0	2004	1032	13	0	262
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp002320005	28	0	0	23	0	0	0	35	0	28	0	91	11	47	0	30	21	22	76	0	0	0	372	13	11	0	0	0	12	0	16	23	0	0	15	10	52	0	18	10	11	0	0	0	0	17	0	30	30	11	0	11	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900540145	247	363	9419	150	97	59	92	1252	191	384	101	177	111	61	157	181	342	345	214	240	48	37	992	243	93	103	256	99	474	147	240	568	0	162	461	88	225	64	988	113	22	43	200	61	144	109	331	142	194	40	125	78	418	50	15	151
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900542295	11	0	28100	0	0	0	0	7267	0	0	4001	12	0	0	0	2061	1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900542565	0	0	288	0	0	687	0	4500	2570	1876	0	0	0	0	0	1866	0	1006	0	0	0	0	0	0	31	0	0	21	0	51	1310	340	0	0	0	0	10	804	0	32	0	1706	0	0	0	0	195	0	13	16	148	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900545135	0	0	22	0	0	0	16	0	0	0	13	0	0	0	0	0	0	49	39	0	0	0	10	0	0	10	0	0	12	0	0	0	0	0	0	0	12	0	0	0	20	30	0	0	0	0	0	0	0	10	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900754795	0	0	28	0	11	480	0	31	19	87	13	0	15	0	0	36	24	80	0	10	0	0	28	0	28	0	0	0	0	549	35	10	0	0	28	0	0	0	0	0	0	19	0	0	14	0	0	31	0	26	25	0	13	18	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__MGYG000004863	0	0	242	0	26	0	0	65	0	0	28	16	0	0	10	217	0	0	0	0	0	0	0	22	0	0	0	0	0	11	0	0	0	0	0	0	125	0	11	15	0	0	0	0	0	12	18	0	0	0	17	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp000435615	28	0	34	0	29	32	0	0	50	37	0	19	0	14	0	90	98	21	0	32	25	0	288	0	232	32	42	199	11	3641	0	0	0	16	73	82	63	5344	0	721	224	0	112	91	89	224	58	22	40	0	21	103	0	0	40	22
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp900542245	2316	0	13	0	878	1265	11	0	0	951	106	2640	0	1177	0	0	0	11	0	0	2150	39	0	0	4554	41	0	3077	1112	773	0	0	23	453	568	1661	921	710	14	972	4545	0	5840	986	373	1525	554	3107	6100	10	984	1226	0	0	0	743
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp900551415	261	0	0	0	564	1707	67	0	164	828	12	293	0	112	0	362	0	0	0	20	217	19	0	0	621	25	0	2820	180	3070	0	0	0	84	1992	222	889	5551	0	1597	390	0	810	6605	7558	165	2240	385	793	0	135	4649	13	0	0	50
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp900754805	120	0	0	0	503	55	0	12	0	61	0	523	0	335	34	46	39	30	0	145	156	0	0	0	2563	22	0	615	23	258	36	55	0	51	1339	100	43	876	96	294	112	0	84	348	100	48	108	154	121	703	95	162	35	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__MGYG000000711	49	68	31	0	103	403	12	130	387	424	18	430	29	490	58	54	35	48	0	37	188	0	0	57	368	108	0	164	64	417	23	25	0	127	162	879	45	481	33	144	294	28	329	100	33	91	124	148	91	101	127	120	25	33	70	64
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Emergencia|s__Emergencia_sp900066695	71	11	39	525	28	33	13	15	0	390	0	0	0	0	0	0	188	40	74	76	112	56	0	131	18	47	179	17	405	0	17	0	0	66	0	101	0	110	48	23	318	768	98	17	394	39	21	15	517	11	390	230	229	0	78	12
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Emergencia|s__Emergencia_sp900551775	282	961	2454	141	137	544	755	389	451	585	847	272	88	360	885	624	382	293	81	1027	184	235	756	213	1992	85	238	325	212	5068	9222	395	2688	85	2841	943	275	336	1343	600	239	432	829	74	271	507	388	234	143	979	656	175	867	370	122	137
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Emergencia|s__Emergencia_timonensis	13	688	9540	32	15	40	16	471	2507	147	706	201	0	44	2786	514	1268	1185	74	1301	41	155	18	32	48	48	68	52	306	254	10	22	0	85	418	70	749	15	3788	0	11	193	22	20	12	754	337	621	23	100	344	1958	76	167	487	11
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Eubacterium_M|s__Eubacterium_M_sp900540015	0	0	0	0	0	44	0	11	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	17	0	0	21	0	0	36	0	18	10	0	0	10	17	0	13	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Eubacterium_T|s__Eubacterium_T_saphenum_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Eubacterium_T|s__Eubacterium_T_sp900766045	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000001953|s__MGYG000001953	0	0	24	0	0	0	0	0	292	53	0	0	0	0	0	10	0	26	0	13	0	0	262	0	0	0	0	0	36	12	237	81	0	0	22	0	42	50	314	24	0	604	0	0	0	0	0	0	0	0	262	0	234	0	1093	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000002010|s__MGYG000002010	0	0	0	0	0	97	0	31	0	0	0	0	0	0	24	0	0	0	1376	0	47	0	0	0	79	14	0	309	0	0	213	0	0	0	0	24	0	43	0	86	93	41	136	48	68	0	0	0	0	0	0	53	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000004061|s__MGYG000004061	0	0	0	0	1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1660	0	434	0	0	0	0	0	0	0	0	0	0	430	142	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000004171|s__MGYG000004171	0	15	944	0	0	3037	945	1897	1030	981	421	170	179	1829	432	1062	10	995	11	2680	453	0	218	0	2499	1069	581	1680	724	0	0	10	0	387	435	2105	1143	1668	0	631	2770	3836	0	0	0	1600	0	398	486	0	0	618	0	4026	597	376
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Mobilibacterium|s__Mobilibacterium_sp900315625	0	0	0	0	0	0	0	0	0	18	0	0	0	0	10	0	0	0	0	0	0	92	0	0	1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Mobilibacterium|s__Mobilibacterium_timonense	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	24	0	0	10	0	0	99	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__QAKD01|s__MGYG000004123	28	0	38	0	23	14	0	25	584	94	0	340	0	14	34	0	23	45	0	5808	371	0	0	0	11	0	12	179	23	0	0	12	139	159	52	58	11	15	14	656	1078	118	329	0	0	39	101	317	17	16	19	25	0	30	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__QAKD01|s__QAKD01_sp003343965	0	0	0	0	704	1922	0	863	0	288	0	260	0	0	0	17	0	1965	0	0	0	0	0	0	1502	16	0	0	0	640	0	681	0	0	0	1860	0	0	0	0	0	0	0	0	0	701	0	20	0	0	0	1638	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__RUG100|s__MGYG000004713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	34	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__S5-A14a|s__MGYG000003898	66	0	1183	48	0	25	0	48	23	21	50	32	0	0	14	34	23	22	0	37	14	0	35	0	12	0	0	162	51	33	44	20	10	372	14	56	171	107	52	16	0	0	95	0	16	74	70	0	62	62	293	50	26	15	0	10
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__S5-A14a|s__S5-A14a_sp000758905	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__S5-A14a|s__S5-A14a_sp900553025	443	811	5400	179	147	49	0	148	601	203	302	57	82	57	234	372	174	520	308	219	45	0	428	343	136	172	253	21	316	196	310	32	0	128	68	126	1824	108	272	71	16	0	29	29	137	48	506	237	187	0	147	97	339	0	0	103
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__MGYG000001727	0	631	0	375	139	76	0	0	626	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	59	0	309	0	589	1174	0	0	0	633	0	513	165	0	0	0	0	664	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__MGYG000004198	0	0	59	0	0	0	0	13	16	3481	17	44	0	0	17	21	0	0	0	0	15	0	159	0	32	0	0	0	0	15	17	0	0	0	19	0	0	0	11	0	0	15	0	0	17	0	0	0	0	104	0	65	24	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__MGYG000004481	1228	1976	236	511	431	110	0	308	113	399	442	140	214	64	377	488	400	1323	891	563	80	882	1610	1329	85	12	639	43	910	162	2980	40	10	227	151	258	955	87	698	96	0	0	67	10	266	122	608	524	377	0	344	268	916	0	0	270
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__UBA1191_sp900066305	19	66	19	12	194	228	0	10	11	381	0	96	145	1467	472	453	477	604	0	377	606	0	0	53	156	276	42	118	628	44	12	35	0	103	61	450	1367	256	212	779	222	89	294	135	0	578	46	24	322	16	155	246	22	17	14	383
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__UBA1191_sp900542385	0	0	41	0	0	21	0	19	0	0	0	22	0	0	0	15	0	0	0	0	0	0	1206	0	0	17	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	21	0	0	16	0	0	0	0	4059	11	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__UBA1191_sp900543485	0	2858	2381	988	610	188	146	3627	1708	773	666	160	665	279	173	1413	630	1594	961	356	45	0	182	40	3026	114	13	102	1439	1796	651	462	0	160	631	336	37	211	1215	512	117	65	217	26	258	154	172	612	459	1029	0	71	1976	20	545	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__UBA1191_sp900545775	405	663	0	0	0	0	0	0	115	0	128	48	0	0	0	0	63	0	0	0	0	0	223	0	0	0	59	0	0	0	0	0	0	17	0	12	0	11	0	88	0	0	0	0	0	0	0	0	94	940	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__UBA1191_sp900549125	806	2137	998	21	581	1976	0	909	1817	1161	40	894	1235	170	1164	1752	2608	0	0	1608	1425	0	0	178	1426	0	265	77	94	1577	0	355	0	512	121	3535	4672	1423	3407	2956	1222	49	1706	197	2159	112	724	292	1152	0	180	2942	1636	0	99	841
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UMGS973|s__UMGS973_sp900547295	0	0	0	0	195	1388	0	0	15	28	0	400	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	2689	102	723	0	0	0	0	0	2120	17	3638	0	0	762	68	4016	457	0	0	13	0	33	0	3628	24	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__VUNA01|s__MGYG000003324	30	0	4953	0	2205	157	79	0	43	74	0	52	0	56	75	626	25	171	0	41	103	0	0	0	0	36	0	56	31	94	0	34	0	33	120	44	183	1379	8719	118	5834	193	2367	467	0	73	572	57	95	171	115	394	29	53	34	28
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__VUNA01|s__VUNA01_sp002299625	0	0	5647	0	2706	0	0	0	0	0	0	0	0	0	0	789	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1342	8841	0	8755	207	2380	508	0	0	585	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Filifactoraceae|g__Criibacterium|s__Criibacterium_bergeronii	0	0	344	0	37	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile	18	0	72	0	0	0	14	189	66	13	10	29	0	0	11	0	0	54	10	54	0	139	19	18	0	0	0	12	15	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	11	0	16	0	0	0	0	62
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__GCA-900066495|s__GCA-900066495_sp900066495	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__GCA-900066495|s__GCA-900066495_sp900545985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__GCA-900066495|s__GCA-900066495_sp902362365	0	0	272	0	0	0	0	477	0	2894	0	0	0	0	0	0	0	0	0	0	12	0	0	0	13	0	0	15	0	40	0	544	0	402	0	0	223	132	0	0	0	0	0	0	0	0	0	0	154	0	40	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	521	55	0	0	0	319	2617	1071	161	160	0	160	0	0	67	373	46	0	68	32	14	490	6943	2754	3190	75	13	660	760	712	0	61	781	3785	31	506	6342	206	1617	365	0	1759	116	10	463	312	31	46	2915	3776	3413	112	498	0	0	1488
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_sp900540355	0	18	12	17	0	258	36	57	0	59	0	50	0	0	0	11	0	0	0	0	0	0	154	244	1188	0	0	717	15	126	0	0	0	5207	414	258	1304	0	19	153	0	42	0	0	0	210	0	0	34	68	634	0	0	0	11	111
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_bifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_tenue	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptacetobacter|s__Peptacetobacter_hiranonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptacetobacter|s__Peptacetobacter_sp900539645	0	0	22	0	0	0	0	0	41	13	0	15	0	0	0	10	35	40	0	13	63	0	0	30	15	0	0	13	10	0	0	0	0	22	0	28	45	0	11	0	0	0	0	0	31	10	0	10	0	0	15	0	0	12	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptacetobacter|s__Peptacetobacter_sp900550335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius	0	0	36	0	0	0	14	0	0	0	0	0	0	0	0	0	2117	0	10	0	0	0	89	0	18	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	21	0	13	0	30
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_russellii_A	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_sp000758885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	26	0	0	0	0	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_sp900759325	0	0	7207	53	28	0	0	0	0	0	20	47	0	0	0	0	1231	0	0	11	0	0	0	0	0	0	0	53	19	0	0	0	0	10	0	0	0	0	22	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis	42	0	182	15	139	0	0	0	10	0	48	0	0	0	0	0	19	11	0	0	0	53	210	0	14	0	0	54	0	0	28	0	0	0	0	0	0	18	17	0	0	0	1036	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_timonensis	84	0	110	764	11	806	78	743	20	453	0	36	0	0	131	21	57	33	18	83	0	514	0	987	115	25	240	542	154	1487	0	16	0	14906	62	1106	1779	56	150	83	0	569	0	22	220	64	0	0	10	1711	628	282	500	0	438	219
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_glycolicus_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_othiniensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	50	0	0	0	0	0	0	17	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_sp900557165	65	0	30	0	23	19	72	83	0	53	0	18	0	0	10	0	0	32	23	0	0	0	13	0	193	28	11	606	0	350	0	0	14	80	15	369	77	176	0	88	0	17	0	0	0	167	53	36	15	257	790	0	332	0	420	157
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_sp902363255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__RUG12999|f__RUG12999|g__MGYG000002683|s__MGYG000002683	34	0	0	0	39	31	0	0	37	19	44	265	0	0	0	141	406	0	0	217	46	0	0	102	67	52	0	35	0	30	0	0	27	164	0	36	0	46	34	40	91	0	16	0	0	111	149	388	124	0	223	0	18	92	249	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Saccharofermentanales|f__DTU023|g__SFGY01|s__MGYG000003776	18	29	0	0	0	0	0	50	61	66	0	0	0	16	0	16	12	92	0	103	169	0	0	0	0	0	0	14	0	34	0	0	0	0	48	198	0	204	0	39	51	0	193	25	0	0	73	23	36	0	0	0	0	21	19	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Saccharofermentanales|f__DTU023|g__SFGY01|s__SFGY01_sp004556455	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Saccharofermentanales|f__Fastidiosipilaceae|g__KA00274|s__KA00274_sp902373515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__TANB77|f__CAG-465|g__CAG-465|s__CAG-465_sp000433135	235	0	0	0	0	440	0	0	0	0	0	0	0	0	0	67	0	0	0	118	0	0	0	0	0	0	0	1433	0	15	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	61	10	11789	0	0	0	0	0	0	0	0
